image_id,method,config_id,iou_threshold,gpu,latency_ms,input_mode,normalize,invert,diameter,flow_threshold,cellprob_threshold,min_size,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,gray_max,0.5,True,731.936,gray_max,True,False,,0.4,0.0,15,23,18,16,2,7,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.7386880455974119,0.8431104659306827,-5,5
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,gray_max,0.5,True,723.529,gray_max,True,False,,0.4,0.0,15,12,12,9,3,3,0.75,0.75,0.75,0.7740361275085785,0.8701989075458669,0,0
5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,gray_max,0.5,True,750.71,gray_max,True,False,,0.4,0.0,15,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9173655477198224,0.9538463826360545,-2,2
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,gray_max,0.5,True,691.967,gray_max,True,False,,0.4,0.0,15,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.923083778799312,0.9590916107406853,-2,2
76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,gray_max,0.5,True,680.873,gray_max,True,False,,0.4,0.0,15,35,35,35,0,0,1.0,1.0,1.0,0.9016794846843704,0.9463289176819066,0,0
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,gray_max,0.5,True,698.09,gray_max,True,False,,0.4,0.0,15,18,13,12,1,6,0.9230769230769231,0.6666666666666666,0.7741935483870968,0.8487433296949639,0.9153244818308784,-5,5
942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,gray_max,0.5,True,714.506,gray_max,True,False,,0.4,0.0,15,51,52,50,2,1,0.9615384615384616,0.9803921568627451,0.970873786407767,0.8252559386183814,0.901219251530391,1,1
a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,gray_max,0.5,True,765.111,gray_max,True,False,,0.4,0.0,15,26,26,23,3,3,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8790986479207252,0.932341188429577,0,0
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,cellpose_cpsam,gray_max,0.5,True,713.653,gray_max,True,False,,0.4,0.0,15,84,54,49,5,35,0.9074074074074074,0.5833333333333334,0.7101449275362318,0.7719690920886848,0.8672705806819362,-30,30
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,cellpose_cpsam,gray_max,0.5,True,697.443,gray_max,True,False,,0.4,0.0,15,9,5,3,2,6,0.6,0.3333333333333333,0.42857142857142855,0.8107270672138869,0.8933816598163147,-4,4
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,cellpose_cpsam,gray_max,0.5,True,689.561,gray_max,True,False,,0.4,0.0,15,32,30,28,2,4,0.9333333333333333,0.875,0.9032258064516129,0.7785826527356383,0.8732861306422992,-2,2
d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,cellpose_cpsam,gray_max,0.5,True,743.439,gray_max,True,False,,0.4,0.0,15,22,20,20,0,2,1.0,0.9090909090909091,0.9523809523809523,0.8420695694335443,0.9084229364122427,-2,2
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,cellpose_cpsam,gray_max,0.5,True,1995.009,gray_max,True,False,,0.4,0.0,15,130,133,129,4,1,0.9699248120300752,0.9923076923076923,0.9809885931558935,0.9242622851730812,0.959622499737988,3,3
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,cellpose_cpsam,gray_max,0.5,True,3354.369,gray_max,True,False,,0.4,0.0,15,199,168,157,11,42,0.9345238095238095,0.7889447236180904,0.8555858310626703,0.7497753162468754,0.8536799716371047,-31,31
ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,gray_max,0.5,True,741.546,gray_max,True,False,,0.4,0.0,15,24,24,24,0,0,1.0,1.0,1.0,0.9357950336315888,0.9658129550796968,0,0
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,cellpose_cpsam,rgb_invert,0.5,True,625.863,rgb,True,True,,0.4,0.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,cellpose_cpsam,rgb_invert,0.5,True,754.468,rgb,True,True,,0.4,0.0,15,1,96,0,96,1,0.0,0.0,0.0,0.0,0.0,95,95
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,cellpose_cpsam,rgb_invert,0.5,True,676.084,rgb,True,True,,0.4,0.0,15,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0
93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77,cellpose_cpsam,rgb_invert,0.5,True,662.892,rgb,True,True,,0.4,0.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,cellpose_cpsam,rgb_invert,0.5,True,671.901,rgb,True,True,,0.4,0.0,15,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,-2,2
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,cellpose_cpsam,rgb_invert,0.5,True,663.841,rgb,True,True,,0.4,0.0,15,17,7,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.8615356971834052,0.9216047359689116,-10,10
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,cellpose_cpsam,rgb_invert,0.5,True,744.579,rgb,True,True,,0.4,0.0,15,86,63,31,32,55,0.49206349206349204,0.36046511627906974,0.4161073825503355,0.7199150035593118,0.8312596641577809,-23,23
947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050,cellpose_cpsam,rgb_invert,0.5,True,733.34,rgb,True,True,,0.4,0.0,15,64,54,26,28,38,0.48148148148148145,0.40625,0.4406779661016949,0.7160973732029389,0.8292600174876471,-10,10
4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,rgb_invert,0.5,True,3884.122,rgb,True,True,,0.4,0.0,15,136,83,63,20,73,0.7590361445783133,0.4632352941176471,0.5753424657534246,0.7459358147496697,0.8484731585802945,-53,53
2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177,cellpose_cpsam,rgb_invert,0.5,True,709.936,rgb,True,True,,0.4,0.0,15,23,22,11,11,12,0.5,0.4782608695652174,0.4888888888888889,0.5695747047651214,0.7237514536144073,-1,1
00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,cellpose_cpsam,rgb_invert,0.5,True,683.132,rgb,True,True,,0.4,0.0,15,27,19,19,0,8,1.0,0.7037037037037037,0.8260869565217391,0.8006694873377294,0.8860472992623495,-8,8
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,cellpose_cpsam,rgb_invert,0.5,True,695.703,rgb,True,True,,0.4,0.0,15,28,25,25,0,3,1.0,0.8928571428571429,0.9433962264150945,0.9273687386591806,0.9612881423063577,-3,3
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,rgb_invert,0.5,True,2015.842,rgb,True,True,,0.4,0.0,15,76,82,74,8,2,0.9024390243902439,0.9736842105263158,0.9367088607594938,0.9076584518856332,0.950622512626778,6,6
2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,cellpose_cpsam,rgb_invert,0.5,True,717.611,rgb,True,True,,0.4,0.0,15,16,16,16,0,0,1.0,1.0,1.0,0.9103331701156374,0.9524433548013838,0,0
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,rgb_invert,0.5,True,730.065,rgb,True,True,,0.4,0.0,15,23,20,19,1,4,0.95,0.8260869565217391,0.8837209302325583,0.7987220696327215,0.8829967437408498,-3,3
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,rgb_invert,0.5,True,707.116,rgb,True,True,,0.4,0.0,15,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.8022856552689668,0.8888076264871767,1,1
5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,rgb_invert,0.5,True,780.189,rgb,True,True,,0.4,0.0,15,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.914666787019819,0.9523589555707614,-2,2
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,rgb_invert,0.5,True,697.395,rgb,True,True,,0.4,0.0,15,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.9247745646897673,0.9600051072799552,-2,2
76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,rgb_invert,0.5,True,703.524,rgb,True,True,,0.4,0.0,15,35,35,35,0,0,1.0,1.0,1.0,0.8924254107278576,0.9409286160484995,0,0
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,rgb_invert,0.5,True,730.866,rgb,True,True,,0.4,0.0,15,18,22,18,4,0,0.8181818181818182,1.0,0.9,0.8545843631945762,0.9189126488754094,4,4
942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,rgb_invert,0.5,True,725.978,rgb,True,True,,0.4,0.0,15,51,51,50,1,1,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.8229773296266721,0.8995289371302542,0,0
a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,rgb_invert,0.5,True,758.992,rgb,True,True,,0.4,0.0,15,26,26,23,3,3,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8705088525456521,0.9270427326397429,0,0
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,cellpose_cpsam,rgb_invert,0.5,True,739.941,rgb,True,True,,0.4,0.0,15,84,72,66,6,18,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.7685133044105145,0.865809990367134,-12,12
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,cellpose_cpsam,rgb_invert,0.5,True,698.054,rgb,True,True,,0.4,0.0,15,9,10,7,3,2,0.7,0.7777777777777778,0.7368421052631577,0.8061067915383043,0.8873010999203064,1,1
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,cellpose_cpsam,rgb_invert,0.5,True,680.828,rgb,True,True,,0.4,0.0,15,32,30,28,2,4,0.9333333333333333,0.875,0.9032258064516129,0.7930534128311374,0.8822963287577048,-2,2
d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,cellpose_cpsam,rgb_invert,0.5,True,742.432,rgb,True,True,,0.4,0.0,15,22,19,19,0,3,1.0,0.8636363636363636,0.9268292682926829,0.8553598061047982,0.9166976776942344,-3,3
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,cellpose_cpsam,rgb_invert,0.5,True,1970.597,rgb,True,True,,0.4,0.0,15,130,132,128,4,2,0.9696969696969697,0.9846153846153847,0.9770992366412214,0.925045239726073,0.9601426606129386,2,2
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,cellpose_cpsam,rgb_invert,0.5,True,3304.987,rgb,True,True,,0.4,0.0,15,199,174,161,13,38,0.9252873563218391,0.8090452261306532,0.8632707774798928,0.742735639949083,0.8487054503832047,-25,25
ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,rgb_invert,0.5,True,751.028,rgb,True,True,,0.4,0.0,15,24,24,24,0,0,1.0,1.0,1.0,0.9369797547766826,0.9661610418355472,0,0
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,cellpose_cpsam,rgb_cellprob_-1,0.5,True,676.659,rgb,True,False,,0.4,-1.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,cellpose_cpsam,rgb_cellprob_-1,0.5,True,775.666,rgb,True,False,,0.4,-1.0,15,1,97,0,97,1,0.0,0.0,0.0,0.0,0.0,96,96
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,cellpose_cpsam,rgb_cellprob_-1,0.5,True,688.959,rgb,True,False,,0.4,-1.0,15,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0
93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77,cellpose_cpsam,rgb_cellprob_-1,0.5,True,668.522,rgb,True,False,,0.4,-1.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,cellpose_cpsam,rgb_cellprob_-1,0.5,True,675.892,rgb,True,False,,0.4,-1.0,15,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,-2,2
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,cellpose_cpsam,rgb_cellprob_-1,0.5,True,671.691,rgb,True,False,,0.4,-1.0,15,17,7,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.9024850254819434,0.9483862777877432,-10,10
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,cellpose_cpsam,rgb_cellprob_-1,0.5,True,734.121,rgb,True,False,,0.4,-1.0,15,86,56,27,29,59,0.48214285714285715,0.313953488372093,0.38028169014084506,0.69439454705617,0.8157176510776558,-30,30
947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050,cellpose_cpsam,rgb_cellprob_-1,0.5,True,728.17,rgb,True,False,,0.4,-1.0,15,64,55,24,31,40,0.43636363636363634,0.375,0.40336134453781514,0.6886109775484072,0.810947294777718,-9,9
4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,rgb_cellprob_-1,0.5,True,3828.174,rgb,True,False,,0.4,-1.0,15,136,82,61,21,75,0.7439024390243902,0.4485294117647059,0.5596330275229359,0.7720067882874306,0.8666960372191366,-54,54
2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177,cellpose_cpsam,rgb_cellprob_-1,0.5,True,714.615,rgb,True,False,,0.4,-1.0,15,23,21,17,4,6,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.6103339727360879,0.7557749030938403,-2,2
00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,cellpose_cpsam,rgb_cellprob_-1,0.5,True,698.731,rgb,True,False,,0.4,-1.0,15,27,21,21,0,6,1.0,0.7777777777777778,0.8750000000000001,0.8261499783778972,0.9019235208007496,-6,6
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,cellpose_cpsam,rgb_cellprob_-1,0.5,True,698.337,rgb,True,False,,0.4,-1.0,15,28,25,25,0,3,1.0,0.8928571428571429,0.9433962264150945,0.902828201511272,0.9477432826066976,-3,3
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,rgb_cellprob_-1,0.5,True,1998.958,rgb,True,False,,0.4,-1.0,15,76,83,74,9,2,0.891566265060241,0.9736842105263158,0.930817610062893,0.9211205489358513,0.9582164987520525,7,7
2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,cellpose_cpsam,rgb_cellprob_-1,0.5,True,717.557,rgb,True,False,,0.4,-1.0,15,16,17,16,1,0,0.9411764705882353,1.0,0.9696969696969697,0.8879547163187247,0.938243248328027,1,1
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,rgb_cellprob_-1,0.5,True,713.901,rgb,True,False,,0.4,-1.0,15,23,17,16,1,7,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.7571877873247324,0.8557046831678906,-6,6
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,rgb_cellprob_-1,0.5,True,675.984,rgb,True,False,,0.4,-1.0,15,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.7933179315242632,0.8824937904745253,1,1
5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,rgb_cellprob_-1,0.5,True,714.965,rgb,True,False,,0.4,-1.0,15,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9148652423261335,0.952680269332257,-2,2
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,rgb_cellprob_-1,0.5,True,689.841,rgb,True,False,,0.4,-1.0,15,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.8945776638583519,0.942689525269057,-2,2
76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,rgb_cellprob_-1,0.5,True,713.76,rgb,True,False,,0.4,-1.0,15,35,35,35,0,0,1.0,1.0,1.0,0.8574333213101986,0.9217260666211512,0,0
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,rgb_cellprob_-1,0.5,True,751.549,rgb,True,False,,0.4,-1.0,15,18,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714,0.8481547224443744,0.9135610819501353,-1,1
942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,rgb_cellprob_-1,0.5,True,732.468,rgb,True,False,,0.4,-1.0,15,51,51,50,1,1,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.7564212421316929,0.858148066217123,0,0
a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,rgb_cellprob_-1,0.5,True,780.847,rgb,True,False,,0.4,-1.0,15,26,25,23,2,3,0.92,0.8846153846153846,0.9019607843137256,0.8913263244840092,0.9395989545970419,-1,1
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,cellpose_cpsam,rgb_cellprob_-1,0.5,True,746.005,rgb,True,False,,0.4,-1.0,15,84,67,56,11,28,0.835820895522388,0.6666666666666666,0.7417218543046357,0.724837951656465,0.8373233568308842,-17,17
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,cellpose_cpsam,rgb_cellprob_-1,0.5,True,730.322,rgb,True,False,,0.4,-1.0,15,9,7,5,2,4,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.7724193146998679,0.8638656276806206,-2,2
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,cellpose_cpsam,rgb_cellprob_-1,0.5,True,697.712,rgb,True,False,,0.4,-1.0,15,32,30,28,2,4,0.9333333333333333,0.875,0.9032258064516129,0.7573040089945868,0.8585500838988883,-2,2
d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,cellpose_cpsam,rgb_cellprob_-1,0.5,True,747.06,rgb,True,False,,0.4,-1.0,15,22,20,20,0,2,1.0,0.9090909090909091,0.9523809523809523,0.8277041830714994,0.8991992450191093,-2,2
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,cellpose_cpsam,rgb_cellprob_-1,0.5,True,2230.251,rgb,True,False,,0.4,-1.0,15,130,132,129,3,1,0.9772727272727273,0.9923076923076923,0.9847328244274809,0.9137392020230765,0.9538260385205396,2,2
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,cellpose_cpsam,rgb_cellprob_-1,0.5,True,4745.854,rgb,True,False,,0.4,-1.0,15,199,169,162,7,37,0.9585798816568047,0.8140703517587939,0.8804347826086957,0.7889589693381135,0.8798442066260144,-30,30
ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,rgb_cellprob_-1,0.5,True,760.04,rgb,True,False,,0.4,-1.0,15,24,24,24,0,0,1.0,1.0,1.0,0.9218992192255783,0.9577544193947558,0,0
