image_id,method,config_id,iou_threshold,gpu,latency_ms,input_mode,normalize,invert,diameter,flow_threshold,cellprob_threshold,min_size,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,cellpose_cpsam,rgb_cellprob_-2,0.5,True,691.325,rgb,True,False,,0.4,-2.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,cellpose_cpsam,rgb_cellprob_-2,0.5,True,834.185,rgb,True,False,,0.4,-2.0,15,1,92,0,92,1,0.0,0.0,0.0,0.0,0.0,91,91
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,cellpose_cpsam,rgb_cellprob_-2,0.5,True,720.099,rgb,True,False,,0.4,-2.0,15,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0
93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77,cellpose_cpsam,rgb_cellprob_-2,0.5,True,683.818,rgb,True,False,,0.4,-2.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,cellpose_cpsam,rgb_cellprob_-2,0.5,True,675.197,rgb,True,False,,0.4,-2.0,15,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,-2,2
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,cellpose_cpsam,rgb_cellprob_-2,0.5,True,722.729,rgb,True,False,,0.4,-2.0,15,17,7,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.8654146650302026,0.9268340988356364,-10,10
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,cellpose_cpsam,rgb_cellprob_-2,0.5,True,789.882,rgb,True,False,,0.4,-2.0,15,86,52,22,30,64,0.4230769230769231,0.2558139534883721,0.3188405797101449,0.6448958600769036,0.7812412304514317,-34,34
947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050,cellpose_cpsam,rgb_cellprob_-2,0.5,True,757.635,rgb,True,False,,0.4,-2.0,15,64,51,20,31,44,0.39215686274509803,0.3125,0.34782608695652173,0.656401220059087,0.7889021164801104,-13,13
4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,rgb_cellprob_-2,0.5,True,4276.685,rgb,True,False,,0.4,-2.0,15,136,76,58,18,78,0.7631578947368421,0.4264705882352941,0.5471698113207547,0.7717618291664838,0.8668230171902295,-60,60
2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177,cellpose_cpsam,rgb_cellprob_-2,0.5,True,736.143,rgb,True,False,,0.4,-2.0,15,23,20,17,3,6,0.85,0.7391304347826086,0.7906976744186046,0.6888059151343834,0.8133521296291731,-3,3
00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,cellpose_cpsam,rgb_cellprob_-2,0.5,True,723.651,rgb,True,False,,0.4,-2.0,15,27,19,19,0,8,1.0,0.7037037037037037,0.8260869565217391,0.770307754137769,0.8664595804939144,-8,8
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,cellpose_cpsam,rgb_cellprob_-2,0.5,True,764.808,rgb,True,False,,0.4,-2.0,15,28,25,25,0,3,1.0,0.8928571428571429,0.9433962264150945,0.8489093447035424,0.9166468717099687,-3,3
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,rgb_cellprob_-2,0.5,True,2160.288,rgb,True,False,,0.4,-2.0,15,76,81,74,7,2,0.9135802469135802,0.9736842105263158,0.9426751592356688,0.9137627411820807,0.9543517459784375,5,5
2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,cellpose_cpsam,rgb_cellprob_-2,0.5,True,754.022,rgb,True,False,,0.4,-2.0,15,16,16,16,0,0,1.0,1.0,1.0,0.8393160171848741,0.9095819435839494,0,0
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,rgb_cellprob_-2,0.5,True,819.685,rgb,True,False,,0.4,-2.0,15,23,15,13,2,10,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.7398219673492001,0.8473729318352677,-8,8
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,rgb_cellprob_-2,0.5,True,743.766,rgb,True,False,,0.4,-2.0,15,12,12,11,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7412115437983064,0.8465475038669403,0,0
5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,rgb_cellprob_-2,0.5,True,779.123,rgb,True,False,,0.4,-2.0,15,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9019546465589311,0.9457567157222583,-2,2
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,rgb_cellprob_-2,0.5,True,683.704,rgb,True,False,,0.4,-2.0,15,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.849396123219279,0.9167529548736936,-2,2
76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,rgb_cellprob_-2,0.5,True,695.253,rgb,True,False,,0.4,-2.0,15,35,35,35,0,0,1.0,1.0,1.0,0.7818975076271378,0.8760874769407381,0,0
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,rgb_cellprob_-2,0.5,True,746.16,rgb,True,False,,0.4,-2.0,15,18,16,16,0,2,1.0,0.8888888888888888,0.9411764705882353,0.7863878594018188,0.8728072262875206,-2,2
942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,rgb_cellprob_-2,0.5,True,746.387,rgb,True,False,,0.4,-2.0,15,51,51,48,3,3,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.6669118139650418,0.7973766143561235,0,0
a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,rgb_cellprob_-2,0.5,True,779.273,rgb,True,False,,0.4,-2.0,15,26,25,23,2,3,0.92,0.8846153846153846,0.9019607843137256,0.8958076868090512,0.9422393683334086,-1,1
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,cellpose_cpsam,rgb_cellprob_-2,0.5,True,757.15,rgb,True,False,,0.4,-2.0,15,84,62,50,12,34,0.8064516129032258,0.5952380952380952,0.684931506849315,0.6715283466304593,0.8008119937858145,-22,22
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,cellpose_cpsam,rgb_cellprob_-2,0.5,True,728.269,rgb,True,False,,0.4,-2.0,15,9,6,4,2,5,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.7708460518844145,0.867990969767114,-3,3
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,cellpose_cpsam,rgb_cellprob_-2,0.5,True,689.15,rgb,True,False,,0.4,-2.0,15,32,30,26,4,6,0.8666666666666667,0.8125,0.8387096774193549,0.737256711489121,0.8462965261350841,-2,2
d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,cellpose_cpsam,rgb_cellprob_-2,0.5,True,759.856,rgb,True,False,,0.4,-2.0,15,22,19,19,0,3,1.0,0.8636363636363636,0.9268292682926829,0.8176054614681705,0.8928408222250276,-3,3
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,cellpose_cpsam,rgb_cellprob_-2,0.5,True,2029.212,rgb,True,False,,0.4,-2.0,15,130,132,129,3,1,0.9772727272727273,0.9923076923076923,0.9847328244274809,0.884935508631985,0.9376108366801761,2,2
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,cellpose_cpsam,rgb_cellprob_-2,0.5,True,3380.955,rgb,True,False,,0.4,-2.0,15,199,141,137,4,62,0.9716312056737588,0.6884422110552764,0.8058823529411764,0.7638735112218719,0.8636168863070091,-58,58
ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,rgb_cellprob_-2,0.5,True,765.837,rgb,True,False,,0.4,-2.0,15,24,24,24,0,0,1.0,1.0,1.0,0.8945706439021536,0.941752331574658,0,0
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,cellpose_cpsam,rgb_flow_0,0.5,True,664.75,rgb,True,False,,0.0,0.0,15,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-1,1
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,cellpose_cpsam,rgb_flow_0,0.5,True,772.724,rgb,True,False,,0.0,0.0,15,1,98,0,98,1,0.0,0.0,0.0,0.0,0.0,97,97
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,cellpose_cpsam,rgb_flow_0,0.5,True,670.51,rgb,True,False,,0.0,0.0,15,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0
93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77,cellpose_cpsam,rgb_flow_0,0.5,True,682.98,rgb,True,False,,0.0,0.0,15,1,1,1,0,0,1.0,1.0,1.0,0.5963302752293578,0.7471264367816092,0,0
e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,cellpose_cpsam,rgb_flow_0,0.5,True,664.427,rgb,True,False,,0.0,0.0,15,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,-2,2
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,cellpose_cpsam,rgb_flow_0,0.5,True,654.986,rgb,True,False,,0.0,0.0,15,17,7,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.8731810813462687,0.930743194282738,-10,10
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,cellpose_cpsam,rgb_flow_0,0.5,True,709.52,rgb,True,False,,0.0,0.0,15,86,60,32,28,54,0.5333333333333333,0.37209302325581395,0.4383561643835616,0.7392395334453465,0.8444745095591799,-26,26
947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050,cellpose_cpsam,rgb_flow_0,0.5,True,708.667,rgb,True,False,,0.0,0.0,15,64,60,27,33,37,0.45,0.421875,0.435483870967742,0.7312625241915701,0.8396059064743159,-4,4
4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,rgb_flow_0,0.5,True,3879.021,rgb,True,False,,0.0,0.0,15,136,82,61,21,75,0.7439024390243902,0.4485294117647059,0.5596330275229359,0.7490828557360979,0.8507199406121944,-54,54
2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177,cellpose_cpsam,rgb_flow_0,0.5,True,674.733,rgb,True,False,,0.0,0.0,15,23,22,11,11,12,0.5,0.4782608695652174,0.4888888888888889,0.5644176456979352,0.7199791709478308,-1,1
00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,cellpose_cpsam,rgb_flow_0,0.5,True,676.281,rgb,True,False,,0.0,0.0,15,27,22,20,2,7,0.9090909090909091,0.7407407407407407,0.8163265306122449,0.8100639346481738,0.8923222899086806,-5,5
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,cellpose_cpsam,rgb_flow_0,0.5,True,681.935,rgb,True,False,,0.0,0.0,15,28,25,25,0,3,1.0,0.8928571428571429,0.9433962264150945,0.932303200137025,0.9640251444085896,-3,3
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,rgb_flow_0,0.5,True,1918.733,rgb,True,False,,0.0,0.0,15,76,84,74,10,2,0.8809523809523809,0.9736842105263158,0.925,0.9087842320457908,0.9512311762036983,8,8
2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,cellpose_cpsam,rgb_flow_0,0.5,True,690.385,rgb,True,False,,0.0,0.0,15,16,17,16,1,0,0.9411764705882353,1.0,0.9696969696969697,0.8890317788889467,0.93884494621054,1,1
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,rgb_flow_0,0.5,True,679.329,rgb,True,False,,0.0,0.0,15,23,19,18,1,5,0.9473684210526315,0.782608695652174,0.8571428571428571,0.7925930918520521,0.8785330229880371,-4,4
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,rgb_flow_0,0.5,True,681.974,rgb,True,False,,0.0,0.0,15,12,14,11,3,1,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.796225795907988,0.8844717675389944,2,2
5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,rgb_flow_0,0.5,True,693.08,rgb,True,False,,0.0,0.0,15,27,25,25,0,2,1.0,0.9259259259259259,0.9615384615384615,0.9167968160784811,0.953500136567953,-2,2
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,rgb_flow_0,0.5,True,677.293,rgb,True,False,,0.0,0.0,15,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,0.9222150848093317,0.9585369926877406,-2,2
76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,cellpose_cpsam,rgb_flow_0,0.5,True,700.736,rgb,True,False,,0.0,0.0,15,35,35,35,0,0,1.0,1.0,1.0,0.8994454966613153,0.9450399857796979,0,0
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,cellpose_cpsam,rgb_flow_0,0.5,True,689.677,rgb,True,False,,0.0,0.0,15,18,18,17,1,1,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8770015520501391,0.9325666038773651,0,0
942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,cellpose_cpsam,rgb_flow_0,0.5,True,737.506,rgb,True,False,,0.0,0.0,15,51,53,50,3,1,0.9433962264150944,0.9803921568627451,0.9615384615384616,0.8241971230982713,0.9009807850336319,2,2
a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,cellpose_cpsam,rgb_flow_0,0.5,True,692.572,rgb,True,False,,0.0,0.0,15,26,26,23,3,3,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8793740072248017,0.9324851966418161,0,0
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,cellpose_cpsam,rgb_flow_0,0.5,True,724.766,rgb,True,False,,0.0,0.0,15,84,69,63,6,21,0.9130434782608695,0.75,0.8235294117647057,0.7579666044076807,0.8580366155357331,-15,15
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,cellpose_cpsam,rgb_flow_0,0.5,True,672.971,rgb,True,False,,0.0,0.0,15,9,9,5,4,4,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8236695592986114,0.8972107648668353,0,0
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,cellpose_cpsam,rgb_flow_0,0.5,True,668.181,rgb,True,False,,0.0,0.0,15,32,30,28,2,4,0.9333333333333333,0.875,0.9032258064516129,0.7725850845000692,0.8692379215523454,-2,2
d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,cellpose_cpsam,rgb_flow_0,0.5,True,686.485,rgb,True,False,,0.0,0.0,15,22,20,20,0,2,1.0,0.9090909090909091,0.9523809523809523,0.8439993087340524,0.9098292778765161,-2,2
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,cellpose_cpsam,rgb_flow_0,0.5,True,1984.414,rgb,True,False,,0.0,0.0,15,130,133,129,4,1,0.9699248120300752,0.9923076923076923,0.9809885931558935,0.9236446103654711,0.9592265843239006,3,3
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,cellpose_cpsam,rgb_flow_0,0.5,True,3237.646,rgb,True,False,,0.0,0.0,15,199,176,158,18,41,0.8977272727272727,0.7939698492462312,0.8426666666666667,0.7460994449677003,0.8512692208401753,-23,23
ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,rgb_flow_0,0.5,True,724.763,rgb,True,False,,0.0,0.0,15,24,24,24,0,0,1.0,1.0,1.0,0.9373298374250029,0.9667803785063406,0,0
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,cellpose_cpsam,rgb_diameter_15,0.5,True,1862.649,rgb,True,False,15.0,0.4,0.0,15,1,1,1,0,0,1.0,1.0,1.0,0.7692307692307693,0.8695652173913043,0,0
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,cellpose_cpsam,rgb_diameter_15,0.5,True,1916.027,rgb,True,False,15.0,0.4,0.0,15,1,101,0,101,1,0.0,0.0,0.0,0.0,0.0,100,100
84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,cellpose_cpsam,rgb_diameter_15,0.5,True,1370.904,rgb,True,False,15.0,0.4,0.0,15,1,1,1,0,0,1.0,1.0,1.0,0.9028571428571428,0.948948948948949,0,0
93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77,cellpose_cpsam,rgb_diameter_15,0.5,True,1369.634,rgb,True,False,15.0,0.4,0.0,15,1,1,1,0,0,1.0,1.0,1.0,0.9142857142857143,0.9552238805970149,0,0
e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,cellpose_cpsam,rgb_diameter_15,0.5,True,1383.187,rgb,True,False,15.0,0.4,0.0,15,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,-2,2
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,cellpose_cpsam,rgb_diameter_15,0.5,True,1376.364,rgb,True,False,15.0,0.4,0.0,15,17,9,7,2,10,0.7777777777777778,0.4117647058823529,0.5384615384615384,0.8074219606346275,0.8823052206360733,-8,8
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,cellpose_cpsam,rgb_diameter_15,0.5,True,1872.13,rgb,True,False,15.0,0.4,0.0,15,86,62,33,29,53,0.532258064516129,0.38372093023255816,0.44594594594594594,0.7158493212422351,0.8284777926674182,-24,24
947c0d94c8213ac7aaa41c4efc95d854246550298259cf1bb489654d0e969050,cellpose_cpsam,rgb_diameter_15,0.5,True,1876.812,rgb,True,False,15.0,0.4,0.0,15,64,59,27,32,37,0.4576271186440678,0.421875,0.43902439024390244,0.7166430066879583,0.8294687680705882,-5,5
4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,rgb_diameter_15,0.5,True,14344.274,rgb,True,False,15.0,0.4,0.0,15,136,80,65,15,71,0.8125,0.47794117647058826,0.6018518518518519,0.7627929734397395,0.8599995471844448,-56,56
2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177,cellpose_cpsam,rgb_diameter_15,0.5,True,1381.736,rgb,True,False,15.0,0.4,0.0,15,23,23,16,7,7,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.579884793490136,0.7324178528121913,0,0
00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,cellpose_cpsam,rgb_diameter_15,0.5,True,1378.898,rgb,True,False,15.0,0.4,0.0,15,27,22,21,1,6,0.9545454545454546,0.7777777777777778,0.8571428571428572,0.8309287900640969,0.905726746116157,-5,5
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,cellpose_cpsam,rgb_diameter_15,0.5,True,1388.918,rgb,True,False,15.0,0.4,0.0,15,28,25,25,0,3,1.0,0.8928571428571429,0.9433962264150945,0.9340691770048539,0.9647968564905143,-3,3
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,cellpose_cpsam,rgb_diameter_15,0.5,True,5126.439,rgb,True,False,15.0,0.4,0.0,15,76,83,74,9,2,0.891566265060241,0.9736842105263158,0.930817610062893,0.9088957179901546,0.9512733777710306,7,7
2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,cellpose_cpsam,rgb_diameter_15,0.5,True,1405.037,rgb,True,False,15.0,0.4,0.0,15,16,16,16,0,0,1.0,1.0,1.0,0.9126044871853205,0.9538652168641204,0,0
33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,rgb_diameter_15,0.5,True,1840.459,rgb,True,False,15.0,0.4,0.0,15,23,18,18,0,5,1.0,0.782608695652174,0.878048780487805,0.7821213715272257,0.8715450783436266,-5,5
